"","year","inst","numx","men","women"
"10145",2012,4,32,907,558
"10146",2012,4,33,494,204
"10147",2012,4,34,0,0
"10148",2012,4,35,3382,3935
"10149",2012,4,36,2707,863
"10150",2012,4,37,8852,6847
"10151",2012,4,38,12837,6781
"10152",2012,4,39,7159,3990
"10153",2012,4,40,27875,38252
"10154",2012,4,41,4709,37036
"10155",2012,4,42,29482,31180
"10156",2012,4,43,0,0
"10157",2012,4,44,2375,17669
"10158",2012,4,45,3398,30713
"10159",2012,4,46,283,5939
"10160",2012,4,47,187,857
"10161",2012,4,48,335,4276
"10162",2012,4,49,8778,17047
"10163",2012,4,50,0,0
"10164",2012,4,51,0,0
"10165",2012,4,52,0,0
"10166",2012,4,53,0,0
"10167",2012,4,54,0,0
"10168",2012,4,55,0,0
"10169",2012,4,56,0,0
"10170",2012,4,57,0,0
"10171",2012,4,58,19538,11228
"10172",2012,4,59,14628,37921
"10173",2012,4,60,2079,7097
"10174",2012,4,61,4746,10323
"10175",2012,4,62,3174,12842
"10176",2012,4,63,8153,14228
"10177",2012,4,64,722,1238
"10178",2012,4,65,0,0
"10179",2012,4,66,387,621
"10180",2012,4,67,1812,368
"10181",2013,1,1,39336,99047
"10182",2013,1,2,13500,12062
"10183",2013,1,3,18355,28229
"10184",2013,1,4,57690,108963
"10185",2013,1,5,111641,48092
"10186",2013,1,6,338594,128082
"10187",2013,1,7,65239,79355
"10188",2013,1,8,48002,29647
"10189",2013,1,9,13336,3190
"10190",2013,1,10,11070,1794
"10191",2013,1,11,8933,3609
"10192",2013,1,12,5461,3770
"10193",2013,1,13,2442,821
"10194",2013,1,14,18125,7939
"10195",2013,1,15,67492,2553
"10196",2013,1,16,109974,8313
"10197",2013,1,17,47493,9543
"10198",2013,1,18,27482,7899
"10199",2013,1,19,6866,702
"10200",2013,1,20,394,21
"10201",2013,1,21,0,0
"10202",2013,1,22,279,33
"10203",2013,1,23,623,214
"10204",2013,1,24,572,64
"10205",2013,1,25,2122,184
"10206",2013,1,26,7819,1165
"10207",2013,1,27,1449,887
"10208",2013,1,28,69441,16458
"10209",2013,1,29,6992,5058
"10210",2013,1,30,2732,2786
"10211",2013,1,31,1909,822
"10212",2013,1,32,1455,1172
"10213",2013,1,33,1348,680
"10214",2013,1,34,0,0
"10215",2013,1,35,5026,5950
"10216",2013,1,36,4586,1875
"10217",2013,1,37,18686,14647
"10218",2013,1,38,35885,17084
"10219",2013,1,39,9211,5793
"10220",2013,1,40,32162,42624
"10221",2013,1,41,6930,58823
"10222",2013,1,42,36797,47983
"10223",2013,1,43,0,0
"10224",2013,1,44,2343,19237
"10225",2013,1,45,3601,34088
"10226",2013,1,46,312,5781
"10227",2013,1,47,268,952
"10228",2013,1,48,318,4158
"10229",2013,1,49,10412,19617
"10230",2013,1,50,5103,5970
"10231",2013,1,51,422,341
"10232",2013,1,52,0,0
"10233",2013,1,53,0,0
"10234",2013,1,54,0,0
"10235",2013,1,55,0,0
"10236",2013,1,56,1,51
"10237",2013,1,57,10,148
"10238",2013,1,58,21648,12443
"10239",2013,1,59,37536,70081
"10240",2013,1,60,2505,8347
"10241",2013,1,61,5055,11036
"10242",2013,1,62,3679,13677
"10243",2013,1,63,8739,17099
"10244",2013,1,64,1401,2422
"10245",2013,1,65,305,281
"10246",2013,1,66,2383,1504
"10247",2013,1,67,5770,967
"10248",2013,2,1,104,299
"10249",2013,2,2,334,198
"10250",2013,2,3,96,124
"10251",2013,2,4,10839,19340
"10252",2013,2,5,10522,5828
"10253",2013,2,6,26968,11549
"10254",2013,2,7,1777,1555
"10255",2013,2,8,6075,4334
"10256",2013,2,9,3752,1051
"10257",2013,2,10,4397,813
"10258",2013,2,11,2710,1154
"10259",2013,2,12,2178,1732
"10260",2013,2,13,1625,509
"10261",2013,2,14,8711,2665
"10262",2013,2,15,23978,1250
"10263",2013,2,16,36168,2633
"10264",2013,2,17,11452,2742
"10265",2013,2,18,12824,3692
"10266",2013,2,19,3797,283
"10267",2013,2,20,0,0
"10268",2013,2,21,0,0
"10269",2013,2,22,279,33
"10270",2013,2,23,623,214
"10271",2013,2,24,477,59
"10272",2013,2,25,113,5
"10273",2013,2,26,181,18
"10274",2013,2,27,19,41
"10275",2013,2,28,27162,5558
"10276",2013,2,29,2892,2478
"10277",2013,2,30,963,822
"10278",2013,2,31,389,158
"10279",2013,2,32,336,222
"10280",2013,2,33,795,407
"10281",2013,2,34,0,0
"10282",2013,2,35,1662,1676
"10283",2013,2,36,1646,887
"10284",2013,2,37,8493,6447
"10285",2013,2,38,19509,8641
"10286",2013,2,39,1868,1559
"10287",2013,2,40,3126,2432
"10288",2013,2,41,390,4669
"10289",2013,2,42,3759,11262
"10290",2013,2,43,0,0
"10291",2013,2,44,0,741
"10292",2013,2,45,0,311
"10293",2013,2,46,0,0
"10294",2013,2,47,0,158
"10295",2013,2,48,0,0
"10296",2013,2,49,1064,1386
"10297",2013,2,50,5103,5970
"10298",2013,2,51,422,341
"10299",2013,2,52,0,0
"10300",2013,2,53,0,0
"10301",2013,2,54,0,0
"10302",2013,2,55,0,0
"10303",2013,2,56,1,51
"10304",2013,2,57,10,148
"10305",2013,2,58,1436,631
"10306",2013,2,59,21820,28488
"10307",2013,2,60,155,251
"10308",2013,2,61,59,124
"10309",2013,2,62,333,592
"10310",2013,2,63,430,1566
"10311",2013,2,64,412,526
"10312",2013,2,65,305,281
"10313",2013,2,66,2007,865
"10314",2013,2,67,3469,520
"10315",2013,3,1,2018,6014
"10316",2013,3,2,160,248
"10317",2013,3,3,0,149
"10318",2013,3,4,4439,7370
"10319",2013,3,5,921,796
"10320",2013,3,6,12071,7497
"10321",2013,3,7,2561,4555
"10322",2013,3,8,2784,2939
"10323",2013,3,9,178,28
"10324",2013,3,10,225,18
"10325",2013,3,11,136,60
"10326",2013,3,12,341,276
"10327",2013,3,13,65,23
"10328",2013,3,14,794,541
"10329",2013,3,15,2110,95
"10330",2013,3,16,4514,600
"10331",2013,3,17,592,177
"10332",2013,3,18,629,162
"10333",2013,3,19,52,6
"10334",2013,3,20,0,0
"10335",2013,3,21,0,0
"10336",2013,3,22,0,0
"10337",2013,3,23,0,0
"10338",2013,3,24,0,0
"10339",2013,3,25,79,6
"10340",2013,3,26,146,31
"10341",2013,3,27,0,0
"10342",2013,3,28,5396,1876
"10343",2013,3,29,226,174
"10344",2013,3,30,51,137
"10345",2013,3,31,80,100
"10346",2013,3,32,353,379
"10347",2013,3,33,77,83
"10348",2013,3,34,0,0
"10349",2013,3,35,163,111
"10350",2013,3,36,159,55
"10351",2013,3,37,1259,1090
"10352",2013,3,38,3390,1464
"10353",2013,3,39,334,250
"10354",2013,3,40,1053,931
"10355",2013,3,41,1260,14013
"10356",2013,3,42,1234,3089
"10357",2013,3,43,0,0
"10358",2013,3,44,263,580
"10359",2013,3,45,142,1774
"10360",2013,3,46,0,0
"10361",2013,3,47,0,0
"10362",2013,3,48,0,0
"10363",2013,3,49,105,551
"10364",2013,3,50,0,0
"10365",2013,3,51,0,0
"10366",2013,3,52,0,0
"10367",2013,3,53,0,0
"10368",2013,3,54,0,0
"10369",2013,3,55,0,0
"10370",2013,3,56,0,0
"10371",2013,3,57,0,0
"10372",2013,3,58,239,187
"10373",2013,3,59,362,932
"10374",2013,3,60,326,1157
"10375",2013,3,61,287,654
"10376",2013,3,62,188,667
"10377",2013,3,63,276,1374
"10378",2013,3,64,103,379
"10379",2013,3,65,0,0
"10380",2013,3,66,0,0
"10381",2013,3,67,362,94
"10382",2013,4,1,37214,92734
"10383",2013,4,2,13006,11616
"10384",2013,4,3,18259,27956
"10385",2013,4,4,42412,82253
"10386",2013,4,5,100198,41468
"10387",2013,4,6,299555,109036
"10388",2013,4,7,60901,73245
"10389",2013,4,8,39143,22374
"10390",2013,4,9,9406,2111
"10391",2013,4,10,6448,963
"10392",2013,4,11,6087,2395
"10393",2013,4,12,2942,1762
"10394",2013,4,13,752,289
"10395",2013,4,14,8620,4733
"10396",2013,4,15,41404,1208
"10397",2013,4,16,69292,5080
"10398",2013,4,17,35449,6624
"10399",2013,4,18,14029,4045
"10400",2013,4,19,3017,413
"10401",2013,4,20,394,21
"10402",2013,4,21,0,0
"10403",2013,4,22,0,0
"10404",2013,4,23,0,0
"10405",2013,4,24,95,5
"10406",2013,4,25,1930,173
"10407",2013,4,26,7492,1116
"10408",2013,4,27,1430,846
"10409",2013,4,28,36883,9024
"10410",2013,4,29,3874,2406
"10411",2013,4,30,1718,1827
"10412",2013,4,31,1440,564
"10413",2013,4,32,766,571
"10414",2013,4,33,476,190
"10415",2013,4,34,0,0
"10416",2013,4,35,3201,4163
"10417",2013,4,36,2781,933
"10418",2013,4,37,8934,7110
"10419",2013,4,38,12986,6979
"10420",2013,4,39,7009,3984
"10421",2013,4,40,27983,39261
"10422",2013,4,41,5280,40141
"10423",2013,4,42,31804,33632
"10424",2013,4,43,0,0
"10425",2013,4,44,2080,17916
"10426",2013,4,45,3459,32003
"10427",2013,4,46,312,5781
"10428",2013,4,47,268,794
"10429",2013,4,48,318,4158
"10430",2013,4,49,9243,17680
"10431",2013,4,50,0,0
"10432",2013,4,51,0,0
"10433",2013,4,52,0,0
"10434",2013,4,53,0,0
"10435",2013,4,54,0,0
"10436",2013,4,55,0,0
"10437",2013,4,56,0,0
"10438",2013,4,57,0,0
"10439",2013,4,58,19973,11625
"10440",2013,4,59,15354,40661
"10441",2013,4,60,2024,6939
"10442",2013,4,61,4709,10258
"10443",2013,4,62,3158,12418
"10444",2013,4,63,8033,14159
"10445",2013,4,64,886,1517
"10446",2013,4,65,0,0
"10447",2013,4,66,376,639
"10448",2013,4,67,1939,353
"10449",2014,1,1,39679,97682
"10450",2014,1,2,13636,11802
"10451",2014,1,3,17930,27456
"10452",2014,1,4,56470,106546
"10453",2014,1,5,109523,48287
"10454",2014,1,6,328730,127736
"10455",2014,1,7,64301,78151
"10456",2014,1,8,48632,29853
"10457",2014,1,9,13276,3055
"10458",2014,1,10,10994,1751
"10459",2014,1,11,8962,3584
"10460",2014,1,12,5482,3797
"10461",2014,1,13,2392,828
"10462",2014,1,14,18269,8294
"10463",2014,1,15,67002,2820
"10464",2014,1,16,107310,8659
"10465",2014,1,17,46988,9981
"10466",2014,1,18,26650,8019
"10467",2014,1,19,7151,774
"10468",2014,1,20,377,24
"10469",2014,1,21,0,0
"10470",2014,1,22,220,23
"10471",2014,1,23,622,220
"10472",2014,1,24,553,65
"10473",2014,1,25,2022,200
"10474",2014,1,26,7655,1204
"10475",2014,1,27,1416,946
"10476",2014,1,28,70035,17340
"10477",2014,1,29,6855,5091
"10478",2014,1,30,2608,2832
"10479",2014,1,31,1845,813
"10480",2014,1,32,1259,1169
"10481",2014,1,33,1347,657
"10482",2014,1,34,0,0
"10483",2014,1,35,4787,6059
"10484",2014,1,36,4578,1949
"10485",2014,1,37,18829,14915
"10486",2014,1,38,36596,17660
"10487",2014,1,39,9138,5892
"10488",2014,1,40,32137,43572
"10489",2014,1,41,7484,62269
"10490",2014,1,42,38602,49748
"10491",2014,1,43,104,15
"10492",2014,1,44,2168,18906
"10493",2014,1,45,3608,34285
"10494",2014,1,46,318,5513
"10495",2014,1,47,301,931
"10496",2014,1,48,301,4449
"10497",2014,1,49,11073,20867
"10498",2014,1,50,5237,5873
"10499",2014,1,51,431,328
"10500",2014,1,52,0,0
"10501",2014,1,53,0,0
"10502",2014,1,54,0,0
"10503",2014,1,55,0,0
"10504",2014,1,56,0,48
"10505",2014,1,57,12,139
"10506",2014,1,58,21704,12731
"10507",2014,1,59,38640,70466
"10508",2014,1,60,2438,8003
"10509",2014,1,61,5133,11241
"10510",2014,1,62,3622,13157
"10511",2014,1,63,8729,16840
"10512",2014,1,64,1687,2781
"10513",2014,1,65,314,279
"10514",2014,1,66,2407,1609
"10515",2014,1,67,5516,959
"10516",2014,2,1,105,307
"10517",2014,2,2,316,201
"10518",2014,2,3,99,114
"10519",2014,2,4,10940,19068
"10520",2014,2,5,10416,5747
"10521",2014,2,6,26558,11493
"10522",2014,2,7,1752,1480
"10523",2014,2,8,6342,4367
"10524",2014,2,9,3695,980
"10525",2014,2,10,4428,758
"10526",2014,2,11,2732,1109
"10527",2014,2,12,2205,1682
"10528",2014,2,13,1609,528
"10529",2014,2,14,8889,2861
"10530",2014,2,15,23871,1340
"10531",2014,2,16,35626,2732
"10532",2014,2,17,11162,2788
"10533",2014,2,18,12425,3597
"10534",2014,2,19,3749,299
"10535",2014,2,20,0,0
"10536",2014,2,21,0,0
"10537",2014,2,22,220,23
"10538",2014,2,23,622,220
"10539",2014,2,24,483,62
"10540",2014,2,25,113,4
"10541",2014,2,26,193,18
"10542",2014,2,27,17,43
"10543",2014,2,28,27460,5902
"10544",2014,2,29,2834,2453
"10545",2014,2,30,966,896
"10546",2014,2,31,371,168
"10547",2014,2,32,326,220
"10548",2014,2,33,769,401
"10549",2014,2,34,0,0
"10550",2014,2,35,1635,1716
"10551",2014,2,36,1650,866
"10552",2014,2,37,8399,6479
"10553",2014,2,38,19993,8936
"10554",2014,2,39,1855,1535
"10555",2014,2,40,3142,2430
"10556",2014,2,41,389,4613
"10557",2014,2,42,3712,11246
"10558",2014,2,43,104,15
"10559",2014,2,44,0,703
"10560",2014,2,45,0,313
"10561",2014,2,46,0,0
"10562",2014,2,47,0,160
"10563",2014,2,48,0,0
"10564",2014,2,49,1087,1364
"10565",2014,2,50,5237,5873
"10566",2014,2,51,431,328
"10567",2014,2,52,0,0
"10568",2014,2,53,0,0
"10569",2014,2,54,0,0
"10570",2014,2,55,0,0
"10571",2014,2,56,0,48
"10572",2014,2,57,12,139
"10573",2014,2,58,1405,596
"10574",2014,2,59,22153,28012
"10575",2014,2,60,152,264
"10576",2014,2,61,59,130
"10577",2014,2,62,330,587
"10578",2014,2,63,397,1484
"10579",2014,2,64,499,549
"10580",2014,2,65,314,279
"10581",2014,2,66,1972,892
"10582",2014,2,67,3472,562
"10583",2014,3,1,2038,5861
"10584",2014,3,2,159,245
"10585",2014,3,3,0,151
"10586",2014,3,4,4475,7219
"10587",2014,3,5,933,818
"10588",2014,3,6,11827,7464
"10589",2014,3,7,2603,4489
"10590",2014,3,8,2894,3197
"10591",2014,3,9,146,21
"10592",2014,3,10,185,15
"10593",2014,3,11,139,65
"10594",2014,3,12,319,267
"10595",2014,3,13,69,20
"10596",2014,3,14,826,609
"10597",2014,3,15,2150,113
"10598",2014,3,16,4677,651
"10599",2014,3,17,573,189
"10600",2014,3,18,652,183
"10601",2014,3,19,25,4
"10602",2014,3,20,0,0
"10603",2014,3,21,0,0
"10604",2014,3,22,0,0
"10605",2014,3,23,0,0
"10606",2014,3,24,0,0
"10607",2014,3,25,50,5
"10608",2014,3,26,131,38
"10609",2014,3,27,0,0
"10610",2014,3,28,5693,2126
"10611",2014,3,29,230,176
"10612",2014,3,30,45,142
"10613",2014,3,31,92,91
"10614",2014,3,32,300,362
"10615",2014,3,33,86,83
"10616",2014,3,34,0,0
"10617",2014,3,35,157,117
"10618",2014,3,36,156,53
"10619",2014,3,37,1295,1077
"10620",2014,3,38,3489,1504
"10621",2014,3,39,316,259
"10622",2014,3,40,1047,939
"10623",2014,3,41,1320,14141
"10624",2014,3,42,1253,3073
"10625",2014,3,43,0,0
"10626",2014,3,44,246,591
"10627",2014,3,45,158,1787
"10628",2014,3,46,0,0
"10629",2014,3,47,0,0
"10630",2014,3,48,0,0
"10631",2014,3,49,124,634
"10632",2014,3,50,0,0
"10633",2014,3,51,0,0
"10634",2014,3,52,0,0
"10635",2014,3,53,0,0
"10636",2014,3,54,0,0
"10637",2014,3,55,0,0
"10638",2014,3,56,0,0
"10639",2014,3,57,0,0
"10640",2014,3,58,234,185
"10641",2014,3,59,379,986
"10642",2014,3,60,346,1250
"10643",2014,3,61,469,1052
"10644",2014,3,62,192,649
"10645",2014,3,63,297,1456
"10646",2014,3,64,109,359
"10647",2014,3,65,0,0
"10648",2014,3,66,0,0
"10649",2014,3,67,179,53
"10650",2014,4,1,37536,91514
"10651",2014,4,2,13161,11356
"10652",2014,4,3,17831,27191
"10653",2014,4,4,41055,80259
"10654",2014,4,5,98174,41722
"10655",2014,4,6,290345,108779
"10656",2014,4,7,59946,72182
"10657",2014,4,8,39396,22289
"10658",2014,4,9,9435,2054
"10659",2014,4,10,6381,978
"10660",2014,4,11,6091,2410
"10661",2014,4,12,2958,1848
"10662",2014,4,13,714,280
"10663",2014,4,14,8554,4824
"10664",2014,4,15,40981,1367
"10665",2014,4,16,67007,5276
"10666",2014,4,17,35253,7004
"10667",2014,4,18,13573,4239
"10668",2014,4,19,3377,471
"10669",2014,4,20,377,24
"10670",2014,4,21,0,0
"10671",2014,4,22,0,0
"10672",2014,4,23,0,0
"10673",2014,4,24,70,3
"10674",2014,4,25,1859,191
"10675",2014,4,26,7331,1148
"10676",2014,4,27,1399,903
"10677",2014,4,28,36882,9312
"10678",2014,4,29,3791,2462
"10679",2014,4,30,1597,1794
"10680",2014,4,31,1382,554
"10681",2014,4,32,633,587
"10682",2014,4,33,492,173
"10683",2014,4,34,0,0
"10684",2014,4,35,2995,4226
"10685",2014,4,36,2772,1030
"10686",2014,4,37,9135,7359
"10687",2014,4,38,13114,7220
"10688",2014,4,39,6967,4098
"10689",2014,4,40,27948,40203
"10690",2014,4,41,5775,43515
"10691",2014,4,42,33637,35429
"10692",2014,4,43,0,0
"10693",2014,4,44,1922,17612
"10694",2014,4,45,3450,32185
"10695",2014,4,46,318,5513
"10696",2014,4,47,301,771
"10697",2014,4,48,301,4449
"10698",2014,4,49,9862,18869
"10699",2014,4,50,0,0
"10700",2014,4,51,0,0
"10701",2014,4,52,0,0
"10702",2014,4,53,0,0
"10703",2014,4,54,0,0
"10704",2014,4,55,0,0
"10705",2014,4,56,0,0
"10706",2014,4,57,0,0
"10707",2014,4,58,20065,11950
"10708",2014,4,59,16108,41468
"10709",2014,4,60,1940,6489
"10710",2014,4,61,4605,10059
"10711",2014,4,62,3100,11921
"10712",2014,4,63,8035,13900
"10713",2014,4,64,1079,1873
"10714",2014,4,65,0,0
"10715",2014,4,66,435,717
"10716",2014,4,67,1865,344
"10717",2015,1,1,40133,97156
"10718",2015,1,2,13912,11705
"10719",2015,1,3,17426,26923
"10720",2015,1,4,55666,105364
"10721",2015,1,5,108370,48569
"10722",2015,1,6,324278,128903
"10723",2015,1,7,62981,76657
"10724",2015,1,8,48578,29894
"10725",2015,1,9,13224,2983
"10726",2015,1,10,10770,1756
"10727",2015,1,11,8607,3538
"10728",2015,1,12,5492,3832
"10729",2015,1,13,2333,833
"10730",2015,1,14,18254,8489
"10731",2015,1,15,67015,3152
"10732",2015,1,16,105801,9111
"10733",2015,1,17,47532,10617
"10734",2015,1,18,26454,8585
"10735",2015,1,19,7520,856
"10736",2015,1,20,343,31
"10737",2015,1,21,0,0
"10738",2015,1,22,160,15
"10739",2015,1,23,617,223
"10740",2015,1,24,423,60
"10741",2015,1,25,2028,226
"10742",2015,1,26,7542,1274
"10743",2015,1,27,1426,915
"10744",2015,1,28,69352,17890
"10745",2015,1,29,6883,4913
"10746",2015,1,30,2776,2946
