"","year","inst","numx","men","women"
"7036",2002,2,60,49,61
"7037",2002,2,61,24,21
"7038",2002,2,62,64,178
"7039",2002,2,63,34,59
"7040",2002,2,64,81.5,86.5
"7041",2002,3,1,385,1445
"7042",2002,3,2,21,24
"7043",2002,3,3,7,52
"7044",2002,3,4,321,1154
"7045",2002,3,5,393,289
"7046",2002,3,6,3074,1640
"7047",2002,3,7,241,655
"7048",2002,3,8,216,203
"7049",2002,3,9,90,55
"7050",2002,3,10,54,9
"7051",2002,3,11,43,20
"7052",2002,3,12,28,21
"7053",2002,3,13,24,8
"7054",2002,3,14,277,195
"7055",2002,3,15,417,26
"7056",2002,3,16,675,92
"7057",2002,3,17,268,103
"7058",2002,3,18,158,37
"7059",2002,3,19,53,2
"7060",2002,3,20,0,0
"7061",2002,3,21,0,0
"7062",2002,3,22,0,0
"7063",2002,3,23,0,0
"7064",2002,3,24,0,0
"7065",2002,3,25,60,8
"7066",2002,3,26,66,11
"7067",2002,3,27,0,0
"7068",2002,3,28,504,143
"7069",2002,3,29,20,23
"7070",2002,3,30,38,37
"7071",2002,3,31,0,0
"7072",2002,3,32,0,0
"7073",2002,3,33,18,18
"7074",2002,3,34,0,0
"7075",2002,3,35,25,32
"7076",2002,3,36,23,16
"7077",2002,3,37,141,150
"7078",2002,3,38,231.5,102
"7079",2002,3,39,25.5,21
"7080",2002,3,40,131,178
"7081",2002,3,41,49,1293
"7082",2002,3,42,46,106.5
"7083",2002,3,43,0,0
"7084",2002,3,44,51,241
"7085",2002,3,45,11,227
"7086",2002,3,46,0,24
"7087",2002,3,47,1,0
"7088",2002,3,48,0,0
"7089",2002,3,49,6,45
"7090",2002,3,50,0,0
"7091",2002,3,51,0,0
"7092",2002,3,52,0,0
"7093",2002,3,53,0,0
"7094",2002,3,54,0,0
"7095",2002,3,55,0,0
"7096",2002,3,56,0,0
"7097",2002,3,57,0,0
"7098",2002,3,58,0,0
"7099",2002,3,59,14,35.25
"7100",2002,3,60,105,162
"7101",2002,3,61,54,107
"7102",2002,3,62,26,174
"7103",2002,3,63,14.5,47
"7104",2002,3,64,11.5,41
"7105",2002,4,1,10893,33600
"7106",2002,4,2,3726,3288
"7107",2002,4,3,3268,3413
"7108",2002,4,4,5533,15061
"7109",2002,4,5,28791,11140
"7110",2002,4,6,90234,23651
"7111",2002,4,7,11717,13799
"7112",2002,4,8,5451,2873
"7113",2002,4,9,2622,746
"7114",2002,4,10,1772,223
"7115",2002,4,11,1531,694
"7116",2002,4,12,335,270
"7117",2002,4,13,318,120
"7118",2002,4,14,1370,732
"7119",2002,4,15,12831,385
"7120",2002,4,16,20295,1140
"7121",2002,4,17,12446,2004
"7122",2002,4,18,4142,1083
"7123",2002,4,19,506,60
"7124",2002,4,20,116,4
"7125",2002,4,21,0,0
"7126",2002,4,22,319,20
"7127",2002,4,23,0,0
"7128",2002,4,24,66,0
"7129",2002,4,25,447,38
"7130",2002,4,26,3859,426
"7131",2002,4,27,324,174
"7132",2002,4,28,4684,1290
"7133",2002,4,29,955,579
"7134",2002,4,30,817,651
"7135",2002,4,31,488,169
"7136",2002,4,32,667,171
"7137",2002,4,33,134,59
"7138",2002,4,34,0,0
"7139",2002,4,35,325,388.5
"7140",2002,4,36,511,222
"7141",2002,4,37,827,418
"7142",2002,4,38,958.5,493.5
"7143",2002,4,39,613.5,334
"7144",2002,4,40,2587,4568
"7145",2002,4,41,84,1402
"7146",2002,4,42,587,1193.5
"7147",2002,4,43,0,0
"7148",2002,4,44,158,3872
"7149",2002,4,45,59,2315
"7150",2002,4,46,0,1090
"7151",2002,4,47,0,246
"7152",2002,4,48,93,1381
"7153",2002,4,49,1363,3082
"7154",2002,4,50,0,0
"7155",2002,4,51,0,0
"7156",2002,4,52,0,0
"7157",2002,4,53,0,0
"7158",2002,4,54,0,0
"7159",2002,4,55,0,0
"7160",2002,4,56,0,0
"7161",2002,4,57,0,0
"7162",2002,4,58,3028,1797
"7163",2002,4,59,144.75,551.5
"7164",2002,4,60,588,1147
"7165",2002,4,61,1224,1621
"7166",2002,4,62,480,4248
"7167",2002,4,63,671.5,916
"7168",2002,4,64,239,279.5
"7169",2003,1,1,10835,33825
"7170",2003,1,2,3781,3373
"7171",2003,1,3,3006,3260
"7172",2003,1,4,9443,21901
"7173",2003,1,5,31141,12916
"7174",2003,1,6,96204,27877
"7175",2003,1,7,12966,16038
"7176",2003,1,8,7407,4516
"7177",2003,1,9,3703,1034
"7178",2003,1,10,2842,431
"7179",2003,1,11,2374,1027
"7180",2003,1,12,937,729
"7181",2003,1,13,686,205
"7182",2003,1,14,3521,1705
"7183",2003,1,15,18291,571
"7184",2003,1,16,28784,1904
"7185",2003,1,17,15454,2592
"7186",2003,1,18,7796,2054
"7187",2003,1,19,1220,81
"7188",2003,1,20,223,4
"7189",2003,1,21,27,7
"7190",2003,1,22,348,19
"7191",2003,1,23,257,80
"7192",2003,1,24,43,1
"7193",2003,1,25,517,42
"7194",2003,1,26,3857,407
"7195",2003,1,27,362,151
"7196",2003,1,28,10146,2463
"7197",2003,1,29,1429,971
"7198",2003,1,30,1006,891
"7199",2003,1,31,563,221
"7200",2003,1,32,601,201
"7201",2003,1,33,238,155
"7202",2003,1,34,0,0
"7203",2003,1,35,528,498.5
"7204",2003,1,36,987,550
"7205",2003,1,37,3262,2336
"7206",2003,1,38,2502,1279
"7207",2003,1,39,809.5,513
"7208",2003,1,40,3356,5346
"7209",2003,1,41,210,4166
"7210",2003,1,42,1786,4293
"7211",2003,1,43,159,21
"7212",2003,1,44,304,4398
"7213",2003,1,45,62,2442
"7214",2003,1,46,0,1207
"7215",2003,1,47,0,257
"7216",2003,1,48,97,1327
"7217",2003,1,49,1791,3647
"7218",2003,1,50,1401,2054
"7219",2003,1,51,592,594
"7220",2003,1,52,2,0
"7221",2003,1,53,91,149
"7222",2003,1,54,1,14
"7223",2003,1,55,4,11
"7224",2003,1,56,39,165
"7225",2003,1,57,7,99
"7226",2003,1,58,3311,2085
"7227",2003,1,59,1640,3272.66666666667
"7228",2003,1,60,749,1587
"7229",2003,1,61,1237,1882
"7230",2003,1,62,584,4324
"7231",2003,1,63,1500,2353
"7232",2003,1,64,255,343.5
"7233",2003,2,1,79,235
"7234",2003,2,2,201,129
"7235",2003,2,3,25,25
"7236",2003,2,4,2384,4242
"7237",2003,2,5,3010,1726
"7238",2003,2,6,6163,2566
"7239",2003,2,7,406,419
"7240",2003,2,8,1444,1115
"7241",2003,2,9,951,329
"7242",2003,2,10,1014,174
"7243",2003,2,11,642,303
"7244",2003,2,12,496,415
"7245",2003,2,13,328,111
"7246",2003,2,14,1887,784
"7247",2003,2,15,5122,213
"7248",2003,2,16,8235,643
"7249",2003,2,17,3100,625
"7250",2003,2,18,3481,969
"7251",2003,2,19,638,31
"7252",2003,2,20,77,1
"7253",2003,2,21,27,7
"7254",2003,2,22,73,4
"7255",2003,2,23,257,80
"7256",2003,2,24,3,0
"7257",2003,2,25,53,5
"7258",2003,2,26,37,6
"7259",2003,2,27,3,0
"7260",2003,2,28,5103,1045
"7261",2003,2,29,468,390
"7262",2003,2,30,258,246
"7263",2003,2,31,154,50
"7264",2003,2,32,69,31
"7265",2003,2,33,110,63
"7266",2003,2,34,0,0
"7267",2003,2,35,153.5,127.5
"7268",2003,2,36,452,328
"7269",2003,2,37,2263,1703
"7270",2003,2,38,1367.5,656.5
"7271",2003,2,39,188.5,149
"7272",2003,2,40,538,618
"7273",2003,2,41,39,892
"7274",2003,2,42,291,1221
"7275",2003,2,43,159,21
"7276",2003,2,44,0,327
"7277",2003,2,45,0,0
"7278",2003,2,46,0,0
"7279",2003,2,47,0,0
"7280",2003,2,48,0,0
"7281",2003,2,49,390,604
"7282",2003,2,50,1401,2054
"7283",2003,2,51,592,594
"7284",2003,2,52,2,0
"7285",2003,2,53,91,149
"7286",2003,2,54,1,14
"7287",2003,2,55,4,11
"7288",2003,2,56,39,165
"7289",2003,2,57,7,99
"7290",2003,2,58,305,125
"7291",2003,2,59,1400.33333333333,2404.66666666667
"7292",2003,2,60,41,57
"7293",2003,2,61,28,20
"7294",2003,2,62,64,167
"7295",2003,2,63,72,120
"7296",2003,2,64,64.5,88
"7297",2003,3,1,345,1425
"7298",2003,3,2,22,23
"7299",2003,3,3,8,50
"7300",2003,3,4,358,1252
"7301",2003,3,5,286,234
"7302",2003,3,6,2996,1794
"7303",2003,3,7,232,767
"7304",2003,3,8,360,316
"7305",2003,3,9,114,53
"7306",2003,3,10,74,5
"7307",2003,3,11,51,26
"7308",2003,3,12,24,23
"7309",2003,3,13,24,9
"7310",2003,3,14,271,199
"7311",2003,3,15,493,27
"7312",2003,3,16,752,98
"7313",2003,3,17,282,131
"7314",2003,3,18,155,46
"7315",2003,3,19,51,0
"7316",2003,3,20,0,0
"7317",2003,3,21,0,0
"7318",2003,3,22,0,0
"7319",2003,3,23,0,0
"7320",2003,3,24,0,0
"7321",2003,3,25,67,8
"7322",2003,3,26,86,24
"7323",2003,3,27,0,0
"7324",2003,3,28,554,151
"7325",2003,3,29,45,38
"7326",2003,3,30,44,29
"7327",2003,3,31,0,0
"7328",2003,3,32,0,0
"7329",2003,3,33,19,18
"7330",2003,3,34,0,0
"7331",2003,3,35,9,9.5
"7332",2003,3,36,27,17
"7333",2003,3,37,193,179
"7334",2003,3,38,210.5,112.5
"7335",2003,3,39,29.5,18
"7336",2003,3,40,162,170
"7337",2003,3,41,71,1684
"7338",2003,3,42,120,294
"7339",2003,3,43,0,0
"7340",2003,3,44,32,219
"7341",2003,3,45,15,184
"7342",2003,3,46,0,25
"7343",2003,3,47,0,1
"7344",2003,3,48,0,0
"7345",2003,3,49,4,49
"7346",2003,3,50,0,0
"7347",2003,3,51,0,0
"7348",2003,3,52,0,0
"7349",2003,3,53,0,0
"7350",2003,3,54,0,0
"7351",2003,3,55,0,0
"7352",2003,3,56,0,0
"7353",2003,3,57,0,0
"7354",2003,3,58,0,0
"7355",2003,3,59,23,55
"7356",2003,3,60,90,205
"7357",2003,3,61,54,106
"7358",2003,3,62,30,174
"7359",2003,3,63,37,103
"7360",2003,3,64,11,41.5
"7361",2003,4,1,10411,32165
"7362",2003,4,2,3558,3221
"7363",2003,4,3,2973,3185
"7364",2003,4,4,6701,16407
"7365",2003,4,5,27845,10956
"7366",2003,4,6,87045,23517
"7367",2003,4,7,12328,14852
"7368",2003,4,8,5603,3085
"7369",2003,4,9,2638,652
"7370",2003,4,10,1754,252
"7371",2003,4,11,1681,698
"7372",2003,4,12,417,291
"7373",2003,4,13,334,85
"7374",2003,4,14,1363,722
"7375",2003,4,15,12676,331
"7376",2003,4,16,19797,1163
"7377",2003,4,17,12072,1836
"7378",2003,4,18,4160,1039
"7379",2003,4,19,531,50
"7380",2003,4,20,146,3
"7381",2003,4,21,0,0
"7382",2003,4,22,275,15
"7383",2003,4,23,0,0
"7384",2003,4,24,40,1
"7385",2003,4,25,397,29
"7386",2003,4,26,3734,377
"7387",2003,4,27,359,151
"7388",2003,4,28,4489,1267
"7389",2003,4,29,916,543
"7390",2003,4,30,704,616
"7391",2003,4,31,409,171
"7392",2003,4,32,532,170
"7393",2003,4,33,109,74
"7394",2003,4,34,0,0
"7395",2003,4,35,365.5,361.5
"7396",2003,4,36,508,205
"7397",2003,4,37,806,454
"7398",2003,4,38,924,510
"7399",2003,4,39,591.5,346
"7400",2003,4,40,2656,4558
"7401",2003,4,41,100,1590
"7402",2003,4,42,1375,2778
"7403",2003,4,43,0,0
"7404",2003,4,44,272,3852
"7405",2003,4,45,47,2258
"7406",2003,4,46,0,1182
"7407",2003,4,47,0,256
"7408",2003,4,48,97,1327
"7409",2003,4,49,1397,2994
"7410",2003,4,50,0,0
"7411",2003,4,51,0,0
"7412",2003,4,52,0,0
"7413",2003,4,53,0,0
"7414",2003,4,54,0,0
"7415",2003,4,55,0,0
"7416",2003,4,56,0,0
"7417",2003,4,57,0,0
"7418",2003,4,58,3006,1960
"7419",2003,4,59,216.666666666667,813
"7420",2003,4,60,618,1325
"7421",2003,4,61,1155,1756
"7422",2003,4,62,490,3983
"7423",2003,4,63,1391,2130
"7424",2003,4,64,179.5,214
"7425",2004,1,1,10344,31675
"7426",2004,1,2,3950,3259
"7427",2004,1,3,2851,3060
"7428",2004,1,4,9728,22703
"7429",2004,1,5,29857,13134
"7430",2004,1,6,91767,28957
"7431",2004,1,7,14830,19462
"7432",2004,1,8,7869,5176
"7433",2004,1,9,3738,1085
"7434",2004,1,10,2854,453
"7435",2004,1,11,2143,1033
"7436",2004,1,12,901,739
"7437",2004,1,13,701,227
"7438",2004,1,14,3800,1676
"7439",2004,1,15,17599,564
"7440",2004,1,16,28347,1867
"7441",2004,1,17,14765,2561
"7442",2004,1,18,7718,2066
"7443",2004,1,19,1154,80
"7444",2004,1,20,199,12
"7445",2004,1,21,27,6
"7446",2004,1,22,315,13
"7447",2004,1,23,253,88
"7448",2004,1,24,28,0
"7449",2004,1,25,450,32
"7450",2004,1,26,3210,379
"7451",2004,1,27,318,165
"7452",2004,1,28,10035,2602
"7453",2004,1,29,1365,1081
"7454",2004,1,30,980,886
"7455",2004,1,31,525,262
"7456",2004,1,32,600,198
"7457",2004,1,33,234,145
"7458",2004,1,34,0,0
"7459",2004,1,35,488,482.5
"7460",2004,1,36,937,512
"7461",2004,1,37,3282,2426
"7462",2004,1,38,2477,1250.5
"7463",2004,1,39,825,481
"7464",2004,1,40,3532,5394
"7465",2004,1,41,268,4836
"7466",2004,1,42,1849,4856
"7467",2004,1,43,130,15
"7468",2004,1,44,403,4551
"7469",2004,1,45,77,2778
"7470",2004,1,46,0,1102
"7471",2004,1,47,2,348
"7472",2004,1,48,82,1364
"7473",2004,1,49,1698,3575
"7474",2004,1,50,868,1231
"7475",2004,1,51,253,190
"7476",2004,1,52,0,0
"7477",2004,1,53,17,52
"7478",2004,1,54,0,1
"7479",2004,1,55,0,0
"7480",2004,1,56,16,88
"7481",2004,1,57,5,39
"7482",2004,1,58,3315,2126
"7483",2004,1,59,1781,3779.66666666667
"7484",2004,1,60,892,1819
"7485",2004,1,61,1279,2076
"7486",2004,1,62,698,4455
"7487",2004,1,63,1738,2523
"7488",2004,1,64,260,366
"7489",2004,2,1,52,163
"7490",2004,2,2,182,113
"7491",2004,2,3,33,18
"7492",2004,2,4,2292,4249
"7493",2004,2,5,3238,1907
"7494",2004,2,6,6013,2582
"7495",2004,2,7,404,409
"7496",2004,2,8,1508,1175
"7497",2004,2,9,991,341
"7498",2004,2,10,976,181
"7499",2004,2,11,598,291
"7500",2004,2,12,497,421
"7501",2004,2,13,325,126
"7502",2004,2,14,1942,760
"7503",2004,2,15,4992,239
"7504",2004,2,16,8054,628
"7505",2004,2,17,2982,651
"7506",2004,2,18,3509,987
"7507",2004,2,19,720,29
"7508",2004,2,20,69,4
"7509",2004,2,21,27,6
"7510",2004,2,22,59,4
"7511",2004,2,23,253,88
"7512",2004,2,24,3,0
"7513",2004,2,25,56,5
"7514",2004,2,26,43,5
"7515",2004,2,27,3,0
"7516",2004,2,28,5265,1036
"7517",2004,2,29,461,439
"7518",2004,2,30,252,209
"7519",2004,2,31,116,43
"7520",2004,2,32,61,37
"7521",2004,2,33,100,70
"7522",2004,2,34,0,0
"7523",2004,2,35,143,129.5
"7524",2004,2,36,434,311
"7525",2004,2,37,2186,1710
"7526",2004,2,38,1350,641
"7527",2004,2,39,191,130
"7528",2004,2,40,596,609
"7529",2004,2,41,38,876
"7530",2004,2,42,341,1478
"7531",2004,2,43,130,15
"7532",2004,2,44,0,287
"7533",2004,2,45,0,0
"7534",2004,2,46,0,0
"7535",2004,2,47,0,0
"7536",2004,2,48,0,0
"7537",2004,2,49,309,440
"7538",2004,2,50,868,1231
"7539",2004,2,51,253,190
"7540",2004,2,52,0,0
"7541",2004,2,53,17,52
"7542",2004,2,54,0,1
"7543",2004,2,55,0,0
"7544",2004,2,56,16,88
"7545",2004,2,57,5,39
"7546",2004,2,58,268,106
"7547",2004,2,59,1534,2771.33333333333
"7548",2004,2,60,55,43
"7549",2004,2,61,22,28
"7550",2004,2,62,62,177
"7551",2004,2,63,75,120
"7552",2004,2,64,63,82
"7553",2004,3,1,348,1385
"7554",2004,3,2,25,21
"7555",2004,3,3,7,54
"7556",2004,3,4,360,1323
"7557",2004,3,5,307,251
"7558",2004,3,6,3061,1740
"7559",2004,3,7,329,834
"7560",2004,3,8,313,305
"7561",2004,3,9,120,61
"7562",2004,3,10,60,8
"7563",2004,3,11,52,33
"7564",2004,3,12,23,19
"7565",2004,3,13,17,12
"7566",2004,3,14,339,220
"7567",2004,3,15,506,25
"7568",2004,3,16,890,137
"7569",2004,3,17,318,114
"7570",2004,3,18,139,37
"7571",2004,3,19,38,5
"7572",2004,3,20,0,0
"7573",2004,3,21,0,0
"7574",2004,3,22,0,0
"7575",2004,3,23,0,0
"7576",2004,3,24,0,0
"7577",2004,3,25,66,5
"7578",2004,3,26,96,17
"7579",2004,3,27,0,0
"7580",2004,3,28,550,158
"7581",2004,3,29,33,49
"7582",2004,3,30,38,43
"7583",2004,3,31,0,0
"7584",2004,3,32,0,0
"7585",2004,3,33,23,10
"7586",2004,3,34,0,0
"7587",2004,3,35,10,9
"7588",2004,3,36,20,18
"7589",2004,3,37,177,184
"7590",2004,3,38,229,105.5
"7591",2004,3,39,26.5,18
"7592",2004,3,40,180,180
"7593",2004,3,41,101,1950
"7594",2004,3,42,155,404
"7595",2004,3,43,0,0
"7596",2004,3,44,23,222
"7597",2004,3,45,10,183
"7598",2004,3,46,0,24
"7599",2004,3,47,2,0
"7600",2004,3,48,0,0
"7601",2004,3,49,10,47
"7602",2004,3,50,0,0
"7603",2004,3,51,0,0
"7604",2004,3,52,0,0
"7605",2004,3,53,0,0
"7606",2004,3,54,0,0
"7607",2004,3,55,0,0
"7608",2004,3,56,0,0
"7609",2004,3,57,0,0
"7610",2004,3,58,0,0
"7611",2004,3,59,24,44.6666666666667
"7612",2004,3,60,95,191
"7613",2004,3,61,58,94
"7614",2004,3,62,28,164
"7615",2004,3,63,31,108
"7616",2004,3,64,17,35.5
"7617",2004,4,1,9944,30127
"7618",2004,4,2,3743,3125
"7619",2004,4,3,2811,2988
"7620",2004,4,4,7076,17131
"7621",2004,4,5,26312,10976
"7622",2004,4,6,82693,24635
"7623",2004,4,7,14097,18219
"7624",2004,4,8,6048,3696
"7625",2004,4,9,2627,683
"7626",2004,4,10,1818,264
"7627",2004,4,11,1493,709
"7628",2004,4,12,381,299
"7629",2004,4,13,359,89
"7630",2004,4,14,1519,696
"7631",2004,4,15,12101,300
"7632",2004,4,16,19403,1102
"7633",2004,4,17,11465,1796
"7634",2004,4,18,4070,1042
"7635",2004,4,19,396,46
"7636",2004,4,20,130,8
"7637",2004,4,21,0,0
"7638",2004,4,22,256,9
"7639",2004,4,23,0,0
"7640",2004,4,24,25,0
"7641",2004,4,25,328,22
"7642",2004,4,26,3071,357
"7643",2004,4,27,315,165
"7644",2004,4,28,4220,1408
"7645",2004,4,29,871,593
"7646",2004,4,30,690,634
"7647",2004,4,31,409,219
"7648",2004,4,32,539,161
"7649",2004,4,33,111,65
"7650",2004,4,34,0,0
"7651",2004,4,35,335,344
"7652",2004,4,36,483,183
"7653",2004,4,37,919,532
"7654",2004,4,38,898,504
"7655",2004,4,39,607.5,333
"7656",2004,4,40,2756,4605
"7657",2004,4,41,129,2010
"7658",2004,4,42,1353,2974
"7659",2004,4,43,0,0
"7660",2004,4,44,380,4042
"7661",2004,4,45,67,2595
"7662",2004,4,46,0,1078
"7663",2004,4,47,0,348
"7664",2004,4,48,82,1364
"7665",2004,4,49,1379,3088
"7666",2004,4,50,0,0
"7667",2004,4,51,0,0
"7668",2004,4,52,0,0
"7669",2004,4,53,0,0
"7670",2004,4,54,0,0
"7671",2004,4,55,0,0
"7672",2004,4,56,0,0
"7673",2004,4,57,0,0
"7674",2004,4,58,3047,2020
"7675",2004,4,59,223,963.666666666667
"7676",2004,4,60,742,1585
"7677",2004,4,61,1199,1954
"7678",2004,4,62,608,4114
"7679",2004,4,63,1632,2295
"7680",2004,4,64,180,248.5
"7681",2005,1,1,9403,30787
"7682",2005,1,2,3846,3384
"7683",2005,1,3,3155,4051
"7684",2005,1,4,10088,24416
"7685",2005,1,5,28494,13421
"7686",2005,1,6,88949,29856
"7687",2005,1,7,14924,20420
"7688",2005,1,8,8407,5244
"7689",2005,1,9,3727,1002
"7690",2005,1,10,2707,400
"7691",2005,1,11,2181,1078
"7692",2005,1,12,863,698
"7693",2005,1,13,687,204
"7694",2005,1,14,3528,1782
"7695",2005,1,15,17103,571
"7696",2005,1,16,28735,2068
"7697",2005,1,17,13867,2662
"7698",2005,1,18,7497,2129
"7699",2005,1,19,1002,74
"7700",2005,1,20,153,7
"7701",2005,1,21,24,4
"7702",2005,1,22,265,17
"7703",2005,1,23,261,63
"7704",2005,1,24,23,1
"7705",2005,1,25,564,38
"7706",2005,1,26,2763,303
"7707",2005,1,27,291,181
"7708",2005,1,28,10897,2827
"7709",2005,1,29,1459,970
"7710",2005,1,30,936,868
"7711",2005,1,31,530,236
"7712",2005,1,32,636,203
"7713",2005,1,33,284,175
"7714",2005,1,34,0,0
"7715",2005,1,35,506,473.5
"7716",2005,1,36,1027,499
"7717",2005,1,37,3195,2460
"7718",2005,1,38,2426,1193.5
"7719",2005,1,39,823,427
"7720",2005,1,40,3568,5527
"7721",2005,1,41,316,5025
"7722",2005,1,42,2006,5488
"7723",2005,1,43,125,5
"7724",2005,1,44,433,4876
"7725",2005,1,45,123,3464
"7726",2005,1,46,0,1141
"7727",2005,1,47,0,352
"7728",2005,1,48,93,1240
"7729",2005,1,49,1596,3700
"7730",2005,1,50,792,1173
"7731",2005,1,51,180,158
"7732",2005,1,52,0,0
"7733",2005,1,53,6,20
"7734",2005,1,54,0,0
"7735",2005,1,55,0,0
"7736",2005,1,56,17,80
"7737",2005,1,57,2,37
"7738",2005,1,58,3322,2242
"7739",2005,1,59,1867.66666666667,3902.33333333333
"7740",2005,1,60,889,1794
"7741",2005,1,61,1243,2084
"7742",2005,1,62,671,3663
"7743",2005,1,63,1717,2872
"7744",2005,1,64,209,297.5
"7745",2005,2,1,31,129
"7746",2005,2,2,158,119
"7747",2005,2,3,6,2
"7748",2005,2,4,2294,4398
"7749",2005,2,5,2929,1867
"7750",2005,2,6,6007,2708
"7751",2005,2,7,420,389
"7752",2005,2,8,1451,1224
"7753",2005,2,9,958,302
"7754",2005,2,10,954,166
"7755",2005,2,11,617,286
"7756",2005,2,12,496,395
"7757",2005,2,13,342,103
"7758",2005,2,14,1817,780
"7759",2005,2,15,5049,242
"7760",2005,2,16,8024,636
"7761",2005,2,17,2838,638
"7762",2005,2,18,3570,979
"7763",2005,2,19,706,43
"7764",2005,2,20,74,3
"7765",2005,2,21,24,4
"7766",2005,2,22,68,7
"7767",2005,2,23,261,63
"7768",2005,2,24,1,0
"7769",2005,2,25,50,2
"7770",2005,2,26,35,8
"7771",2005,2,27,1,1
"7772",2005,2,28,5318,1110
"7773",2005,2,29,553,451
"7774",2005,2,30,213,172
"7775",2005,2,31,118,43
"7776",2005,2,32,75,43
"7777",2005,2,33,133,86
"7778",2005,2,34,0,0
"7779",2005,2,35,151,120.5
"7780",2005,2,36,496,276
"7781",2005,2,37,2074,1571
"7782",2005,2,38,1337,657
"7783",2005,2,39,183.5,122.5
"7784",2005,2,40,596,590
"7785",2005,2,41,52,995
"7786",2005,2,42,422,1686
"7787",2005,2,43,125,5
"7788",2005,2,44,0,292
"7789",2005,2,45,0,0
"7790",2005,2,46,0,0
"7791",2005,2,47,0,0
"7792",2005,2,48,0,0
"7793",2005,2,49,311,455
"7794",2005,2,50,792,1173
"7795",2005,2,51,180,158
"7796",2005,2,52,0,0
"7797",2005,2,53,6,20
"7798",2005,2,54,0,0
"7799",2005,2,55,0,0
"7800",2005,2,56,17,80
"7801",2005,2,57,2,37
"7802",2005,2,58,286,125
"7803",2005,2,59,1604,2741.33333333333
"7804",2005,2,60,47,50
"7805",2005,2,61,18,26
"7806",2005,2,62,73,155
"7807",2005,2,63,81,140
"7808",2005,2,64,66.5,89.5
"7809",2005,3,1,370,1465
"7810",2005,3,2,17,24
"7811",2005,3,3,4,57
"7812",2005,3,4,332,1321
"7813",2005,3,5,285,243
"7814",2005,3,6,2973,1903
"7815",2005,3,7,351,848
"7816",2005,3,8,317,303
"7817",2005,3,9,109,58
"7818",2005,3,10,71,11
"7819",2005,3,11,60,26
"7820",2005,3,12,26,25
"7821",2005,3,13,20,12
"7822",2005,3,14,318,235
"7823",2005,3,15,567,36
"7824",2005,3,16,995,165
"7825",2005,3,17,358,108
"7826",2005,3,18,188,64
"7827",2005,3,19,40,5
"7828",2005,3,20,0,0
"7829",2005,3,21,0,0
"7830",2005,3,22,0,0
"7831",2005,3,23,0,0
"7832",2005,3,24,0,0
"7833",2005,3,25,59,7
"7834",2005,3,26,100,16
"7835",2005,3,27,0,0
"7836",2005,3,28,547,183
"7837",2005,3,29,45,32
"7838",2005,3,30,36,41
"7839",2005,3,31,0,0
"7840",2005,3,32,0,0
"7841",2005,3,33,22,17
"7842",2005,3,34,0,0
"7843",2005,3,35,11.5,10.5
"7844",2005,3,36,19,19
"7845",2005,3,37,159,201
"7846",2005,3,38,218,99
"7847",2005,3,39,34,15
"7848",2005,3,40,171,188
"7849",2005,3,41,110,1934
"7850",2005,3,42,164,411
"7851",2005,3,43,0,0
"7852",2005,3,44,36,195
"7853",2005,3,45,20,186
"7854",2005,3,46,0,22
"7855",2005,3,47,0,0
"7856",2005,3,48,0,0
"7857",2005,3,49,13,48
"7858",2005,3,50,0,0
"7859",2005,3,51,0,0
"7860",2005,3,52,0,0
"7861",2005,3,53,0,0
"7862",2005,3,54,0,0
"7863",2005,3,55,0,0
"7864",2005,3,56,0,0
"7865",2005,3,57,0,0
"7866",2005,3,58,0,0
"7867",2005,3,59,25.3333333333333,46.6666666666667
"7868",2005,3,60,85,239
"7869",2005,3,61,61,110
"7870",2005,3,62,28,169
"7871",2005,3,63,36,103
"7872",2005,3,64,15,34
"7873",2005,4,1,9002,29193
"7874",2005,4,2,3671,3241
"7875",2005,4,3,3145,3992
"7876",2005,4,4,7462,18697
"7877",2005,4,5,25280,11311
"7878",2005,4,6,79969,25245
"7879",2005,4,7,14153,19183
"7880",2005,4,8,6639,3717
"7881",2005,4,9,2660,642
"7882",2005,4,10,1682,223
"7883",2005,4,11,1504,766
"7884",2005,4,12,341,278
"7885",2005,4,13,325,89
"7886",2005,4,14,1393,767
"7887",2005,4,15,11487,293
"7888",2005,4,16,19716,1267
"7889",2005,4,17,10671,1916
"7890",2005,4,18,3739,1086
"7891",2005,4,19,256,26
"7892",2005,4,20,79,4
"7893",2005,4,21,0,0
"7894",2005,4,22,197,10
"7895",2005,4,23,0,0
"7896",2005,4,24,22,1
"7897",2005,4,25,455,29
"7898",2005,4,26,2628,279
"7899",2005,4,27,290,180
"7900",2005,4,28,5032,1534
"7901",2005,4,29,861,487
"7902",2005,4,30,687,655
"7903",2005,4,31,412,193
"7904",2005,4,32,561,160
"7905",2005,4,33,129,72
"7906",2005,4,34,0,0
"7907",2005,4,35,343.5,342.5
"7908",2005,4,36,512,204
"7909",2005,4,37,962,688
"7910",2005,4,38,871,437.5
"7911",2005,4,39,605.5,289.5
"7912",2005,4,40,2801,4749
"7913",2005,4,41,154,2096
"7914",2005,4,42,1420,3391
"7915",2005,4,43,0,0
"7916",2005,4,44,397,4389
"7917",2005,4,45,103,3278
"7918",2005,4,46,0,1119
"7919",2005,4,47,0,352
"7920",2005,4,48,93,1240
"7921",2005,4,49,1272,3197
"7922",2005,4,50,0,0
"7923",2005,4,51,0,0
"7924",2005,4,52,0,0
